ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte,amostra_imputada,qualidade_fonte,cenario_tipo,incumbente,sucessor_governo,partido_governo,reeleicao_permitida,ex_presidente,pib_crescimento,inflacao,desemprego,fundamentos_ano_referencia,fundamentos_defasagem_max,cenario_rotulo,cenario_prioridade,usar_previsao_principal,dias_campo_ate_eleicao,dias_publicacao_ate_eleicao,ordem_pesquisa_instituto_cenario,ordem_pesquisa_campanha,voto_valido_estimado,resultado_real_validos,erro
2002,1,Ibope,2002-06-12,2002-06-16,2002-06-16,1000,uol_fernando_rodrigues_2002_048,Ciro Gomes,11.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_048,,,112,112,1,88,11.5789,11.9700,0.3911
2002,1,Toledo/IstoÉ,2002-06-07,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_049,Lula,40.5,0.0,10.9,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_049,,,119,119,1,87,45.4545,46.4400,0.9855
2002,1,Toledo/IstoÉ,2002-06-07,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_049,Anthony Garotinho,10.5,0.0,10.9,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_049,,,119,119,1,87,11.7845,17.8600,6.0755
2002,1,Toledo/IstoÉ,2002-06-07,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_049,Ciro Gomes,12.1,0.0,10.9,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_049,,,119,119,1,87,13.5802,11.9700,-1.6102
2002,1,Ibope,2002-06-06,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_050,Lula,39.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_050,,,119,119,1,86,42.3913,46.4400,4.0487
2002,1,Ibope,2002-06-06,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_050,Anthony Garotinho,13.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_050,,,119,119,1,86,14.1304,17.8600,3.7296
2002,1,Ibope,2002-06-06,2002-06-09,2002-06-09,1000,uol_fernando_rodrigues_2002_050,Ciro Gomes,9.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_050,,,119,119,1,86,9.7826,11.9700,2.1874
2002,1,Datafolha,2002-06-07,2002-06-07,2002-06-07,1000,uol_fernando_rodrigues_2002_051,Lula,40.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_051,,,121,121,1,84,42.1053,46.4400,4.3347
2002,1,Datafolha,2002-06-07,2002-06-07,2002-06-07,1000,uol_fernando_rodrigues_2002_051,Anthony Garotinho,16.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_051,,,121,121,1,84,16.8421,17.8600,1.0179
2002,1,Datafolha,2002-06-07,2002-06-07,2002-06-07,1000,uol_fernando_rodrigues_2002_051,Ciro Gomes,11.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_051,,,121,121,1,84,11.5789,11.9700,0.3911
2002,1,Datafolha,2002-06-07,2002-06-07,2002-06-07,1000,uol_fernando_rodrigues_2002_052,Lula,42.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_052,,,121,121,1,85,46.1538,46.4400,0.2862
2002,1,Datafolha,2002-06-07,2002-06-07,2002-06-07,1000,uol_fernando_rodrigues_2002_052,Ciro Gomes,16.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_052,,,121,121,1,85,17.5824,11.9700,-5.6124
2002,1,GPP,2002-06-01,2002-06-02,2002-06-02,1000,uol_fernando_rodrigues_2002_053,Lula,41.6,9.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_053,,,126,126,1,83,45.8150,46.4400,0.6250
2002,1,GPP,2002-06-01,2002-06-02,2002-06-02,1000,uol_fernando_rodrigues_2002_053,Anthony Garotinho,12.5,9.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_053,,,126,126,1,83,13.7665,17.8600,4.0935
2002,1,GPP,2002-06-01,2002-06-02,2002-06-02,1000,uol_fernando_rodrigues_2002_053,Ciro Gomes,12.0,9.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_053,,,126,126,1,83,13.2159,11.9700,-1.2459
2002,1,Vox Populi,2002-05-29,2002-05-30,2002-05-30,1000,uol_fernando_rodrigues_2002_054,Lula,40.0,7.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_054,,,129,129,1,82,43.0108,46.4400,3.4292
2002,1,Vox Populi,2002-05-29,2002-05-30,2002-05-30,1000,uol_fernando_rodrigues_2002_054,Anthony Garotinho,13.0,7.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_054,,,129,129,1,82,13.9785,17.8600,3.8815
2002,1,Vox Populi,2002-05-29,2002-05-30,2002-05-30,1000,uol_fernando_rodrigues_2002_054,Ciro Gomes,9.0,7.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_054,,,129,129,1,82,9.6774,11.9700,2.2926
2002,1,CNT/Sensus,2002-05-19,2002-05-23,2002-05-23,1000,uol_fernando_rodrigues_2002_055,Lula,40.1,16.4,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_055,,,136,136,1,80,47.9665,46.4400,-1.5265
2002,1,CNT/Sensus,2002-05-19,2002-05-23,2002-05-23,1000,uol_fernando_rodrigues_2002_055,Anthony Garotinho,16.5,16.4,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_055,,,136,136,1,80,19.7368,17.8600,-1.8768
2002,1,CNT/Sensus,2002-05-19,2002-05-23,2002-05-23,1000,uol_fernando_rodrigues_2002_055,Ciro Gomes,12.0,16.4,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_055,,,136,136,1,80,14.3541,11.9700,-2.3841
2002,1,CNT/Sensus,2002-05-19,2002-05-23,2002-05-23,1000,uol_fernando_rodrigues_2002_056,Lula,42.7,21.8,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_056,,,136,136,1,81,54.6036,46.4400,-8.1636
2002,1,CNT/Sensus,2002-05-19,2002-05-23,2002-05-23,1000,uol_fernando_rodrigues_2002_056,Ciro Gomes,16.2,21.8,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_056,,,136,136,1,81,20.7161,11.9700,-8.7461
2002,1,Ibope,2002-05-17,2002-05-19,2002-05-19,1000,uol_fernando_rodrigues_2002_058,Lula,38.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_058,,,140,140,1,79,41.3043,46.4400,5.1357
2002,1,Ibope,2002-05-17,2002-05-19,2002-05-19,1000,uol_fernando_rodrigues_2002_058,Anthony Garotinho,16.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_058,,,140,140,1,79,17.3913,17.8600,0.4687
2002,1,Ibope,2002-05-17,2002-05-19,2002-05-19,1000,uol_fernando_rodrigues_2002_058,Ciro Gomes,10.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_058,,,140,140,1,79,10.8696,11.9700,1.1004
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_059,Lula,43.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_059,,,145,145,1,74,45.2632,46.4400,1.1768
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_059,Anthony Garotinho,15.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_059,,,145,145,1,74,15.7895,17.8600,2.0705
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_059,Ciro Gomes,14.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_059,,,145,145,1,74,14.7368,11.9700,-2.7668
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_060,Lula,45.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_060,,,145,145,1,75,49.4505,46.4400,-3.0105
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_060,Anthony Garotinho,18.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_060,,,145,145,1,75,19.7802,17.8600,-1.9202
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_060,Ciro Gomes,18.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_060,,,145,145,1,75,19.7802,11.9700,-7.8102
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_061,Lula,46.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_061,,,145,145,1,76,50.0000,46.4400,-3.5600
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_061,Anthony Garotinho,18.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_061,,,145,145,1,76,19.5652,17.8600,-1.7052
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_061,Ciro Gomes,18.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_061,,,145,145,1,76,19.5652,11.9700,-7.5952
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_062,Lula,39.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_062,,,145,145,1,77,41.0526,46.4400,5.3874
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_062,Anthony Garotinho,13.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_062,,,145,145,1,77,13.6842,17.8600,4.1758
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_062,Ciro Gomes,12.0,5.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_062,,,145,145,1,77,12.6316,11.9700,-0.6616
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_063,Lula,45.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_063,,,145,145,1,78,48.9130,46.4400,-2.4730
2002,1,Datafolha,2002-05-14,2002-05-14,2002-05-14,1000,uol_fernando_rodrigues_2002_063,Ciro Gomes,18.0,8.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_063,,,145,145,1,78,19.5652,11.9700,-7.5952
2002,1,Vox Populi,2002-05-11,2002-05-12,2002-05-12,1000,uol_fernando_rodrigues_2002_064,Lula,42.0,0.0,12.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_064,,,147,147,1,73,47.7273,46.4400,-1.2873
2002,1,Vox Populi,2002-05-11,2002-05-12,2002-05-12,1000,uol_fernando_rodrigues_2002_064,Anthony Garotinho,15.0,0.0,12.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_064,,,147,147,1,73,17.0455,17.8600,0.8145
2002,1,Vox Populi,2002-05-11,2002-05-12,2002-05-12,1000,uol_fernando_rodrigues_2002_064,Ciro Gomes,12.0,0.0,12.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_064,,,147,147,1,73,13.6364,11.9700,-1.6664
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_065,Lula,39.4,0.0,8.8,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_065,,,154,154,1,71,43.2018,46.4400,3.2382
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_065,Anthony Garotinho,12.6,0.0,8.8,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_065,,,154,154,1,71,13.8158,17.8600,4.0442
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_065,Ciro Gomes,13.8,0.0,8.8,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_065,,,154,154,1,71,15.1316,11.9700,-3.1616
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_066,Lula,29.9,0.0,5.5,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_066,,,154,154,1,72,31.6402,46.4400,14.7998
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_066,Anthony Garotinho,9.9,0.0,5.5,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_066,,,154,154,1,72,10.4762,17.8600,7.3838
2002,1,Toledo/IstoÉ,2002-05-01,2002-05-05,2002-05-05,1000,uol_fernando_rodrigues_2002_066,Ciro Gomes,9.6,0.0,5.5,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_066,,,154,154,1,72,10.1587,11.9700,1.8113
2002,1,GPP,2002-04-27,2002-04-28,2002-04-28,1000,uol_fernando_rodrigues_2002_067,Lula,38.7,11.7,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_067,,,161,161,1,70,43.8279,46.4400,2.6121
2002,1,GPP,2002-04-27,2002-04-28,2002-04-28,1000,uol_fernando_rodrigues_2002_067,Anthony Garotinho,13.9,11.7,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_067,,,161,161,1,70,15.7418,17.8600,2.1182
2002,1,GPP,2002-04-27,2002-04-28,2002-04-28,1000,uol_fernando_rodrigues_2002_067,Ciro Gomes,13.8,11.7,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_067,,,161,161,1,70,15.6285,11.9700,-3.6585
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_068,Lula,37.9,18.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_068,,,164,164,1,68,46.3325,46.4400,0.1075
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_068,Anthony Garotinho,15.2,18.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_068,,,164,164,1,68,18.5819,17.8600,-0.7219
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_068,Ciro Gomes,10.5,18.2,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_068,,,164,164,1,68,12.8362,11.9700,-0.8662
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_069,Lula,30.5,0.0,15.2,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_069,,,164,164,1,69,35.9670,46.4400,10.4730
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_069,Anthony Garotinho,12.9,0.0,15.2,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_069,,,164,164,1,69,15.2123,17.8600,2.6477
2002,1,CNT/Sensus,2002-04-21,2002-04-25,2002-04-25,1000,uol_fernando_rodrigues_2002_069,Ciro Gomes,8.8,0.0,15.2,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_069,,,164,164,1,69,10.3774,11.9700,1.5926
2002,1,Ibope,2002-04-18,2002-04-21,2002-04-21,1000,uol_fernando_rodrigues_2002_070,Lula,35.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,0,0,0,0,0,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_070,,,168,168,1,67,38.4615,46.4400,7.9785
2002,1,Ibope,2002-04-18,2002-04-21,2002-04-21,1000,uol_fernando_rodrigues_2002_070,Anthony Garotinho,16.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_070,,,168,168,1,67,17.5824,17.8600,0.2776
2002,1,Ibope,2002-04-18,2002-04-21,2002-04-21,1000,uol_fernando_rodrigues_2002_070,Ciro Gomes,11.0,9.0,0.0,https://www1.uol.com.br/fernandorodrigues/arquivos/pesquisas/eleicoes2002/pres.shl,1,secundaria_uol_fernando_rodrigues,estimulado_primeiro_turno,,,,,,1.3899,6.8404,10.6490,2001,1,uol_fernando_rodrigues_2002_070,,,168,168,1,67,12.0879,11.9700,-0.1179
